id,flat_top_10_ids,flat_top_5_ids,generated_ans,subject,grade,chapter,chapter_title,question,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any,rouge_l,bert_score,concept_cov
q_0556,[],[],"DNA fingerprinting, also known as Restriction Fragment Length Polymorphism (RFLP) analysis, is a technique used to identify individuals based on their unique patterns of DNA sequence variations. This method relies on the principle that each individual has a distinct set of genetic markers due to differences in their DNA sequences.

In molecular biology and genetics, inheritance refers to how traits are passed from parents to offspring. The study of these inherited characteristics involves understanding how genes interact within chromosomes and how they contribute to the overall phenotype of an organism.

The process of DNA fingerprinting works by cutting up the DNA into smaller fragments using restriction enzymes, which are like molecular scissors that cut DNA at specific sites. These cuts create ""restriction fragments"" of different lengths. By comparing the length of these fragments between two samples, scientists can determine if they came from the same person or not.

This technique is crucial in forensic science because it allows investigators to match suspects to crime scenes based on their DNA profiles. It's also used in paternity testing, where the relationship between a child and their biological father can be determined through DNA comparisons.

Overall, DNA fingerprinting provides a powerful tool for identifying individuals and studying genetic variation across populations, directly contributing to our understanding of molecular basis of inheritance.",biology,12,5,Molecular Basis of Inheritance,What is DNA Fingerprinting? Explain in the context of Molecular Basis of Inheritance.,definition,basic,"['DNA Fingerprinting', 'Molecular Basis of Inheritance']",biology_text_330_c2f0fd2222,['biology_text_330_c2f0fd2222'],"MOLECULAR BASIS OF
INHERITANCE

5.1 *The DNA*
5.2 *The Search for Genetic Material*
5.3 *RNA World*
5.4 *Replication*
5.5 *Transcription*
5.6 *Genetic Code*
5.7 *Translation*
5.8 *Regulation of Gene Expression*
5.9 *Human Genome Project*
5.10 *DNA Fingerprinting*",generated_from_key_terms,False,False,False,False,0.0,0.06766917293233082,0.7896937131881714,1.0
q_0294,[],[],"### List of Proteins Used as Therapeutic Agents

1. **Insulin** - Used to treat diabetes by regulating blood sugar levels.
2. **Growth Hormone** - Helps in growth and development, particularly in children.
3. **Thyroxine** - A hormone that regulates metabolism and body temperature.
4. **Vitamin D Receptor Protein** - Important for calcium absorption and bone health.
5. **Antibodies** - Part of the immune system; used in vaccines and cancer treatment.
6. **Collagen** - Essential for skin, bones, tendons, and ligaments.
7. **Albumin** - Critical for maintaining fluid balance and transporting nutrients.
8. **Hemoglobin** - Crucial for oxygen transport in red blood cells.

### Other Applications of Proteins

1. **Cosmetics**: Proteins like keratin are used in hair care products to strengthen and repair damaged hair.
   - **Application**: Keratin is extracted from animal hair or feathers and used in shampoos, conditioners, and styling products.
   
2. **Food Industry**: Proteins are essential components in various food items such as meat, eggs, milk, and soy products.
   - **Application**: Proteins provide essential amino acids needed for human nutrition and help in muscle building and repair.
   
3. **Pharmaceuticals**: Some proteins are used as active ingredients in medications.
   - **Example**: Insulin analogues are used in treating type 1 diabetes.
   
4. **Biotechnology**: Proteins can be engineered for specific functions.
   - **Application**: Biopharmaceuticals like monoclonal antibodies are used in treatments for diseases like cancer and autoimmune disorders.
   
5. **Enzymes**: Many enzymes are derived from proteins and have industrial uses.
   - **Application**: Enzymes are used in laundry detergents, paper production, and biofuel production.
   
6. **Biofuels**: Proteins can be converted into biofuels through fermentation processes.
   - **Application**: Bioeth",biology,11,9,Biomolecules,"Find out and make a list of proteins used as therapeutic agents. Find other applications of proteins (e.g., Cosmetics etc.)",numerical,basic,['Biomolecules'],biology_exercises_118_dcd28688a2,['biology_exercises_118_dcd28688a2'],"## 9.1 How TO ANALYSE CHEMICAL COMPOSITION?

We can continue asking in the same way, what type of organic compounds are found in living organisms? How does one go about finding the answer?
To get an answer, one has to perform a chemical analysis. We can take any living tissue (a vegetable or a piece",ncert_exercise,False,False,False,False,0.0,0.059016393442622946,0.7860962152481079,0.0
q_0267,[],[],"When classifying people I meet frequently, several criteria can be considered:

1. **Occupation**: This is a common criterion as it helps understand their daily activities and roles within society.

2. **Age Group**: Knowing someone's age group can provide insights into their life experiences and cultural background.

3. **Gender**: Understanding gender can help predict certain behaviors or preferences related to family dynamics and social interactions.

4. **Education Level**: The level of education one has typically indicates the range of knowledge they possess and the opportunities available to them.

5. **Income**: Economic status can reveal information about lifestyle choices, access to resources, and potential challenges faced by individuals.

6. **Social Status**: This includes factors like occupation, income, and education level combined with titles such as ""Mr."", ""Mrs."", etc., which reflect societal expectations and hierarchies.

7. **Physical Appearance**: While less commonly used in modern times due to privacy concerns, physical appearance might still be relevant in some contexts, especially when considering job applications or personal relationships.

8. **Hobbies and Interests**: These can indicate personality traits, interests, and leisure time activities, providing insight into how one spends their free time.

9. **Family Background**: Information about parents' occupations, educational backgrounds, and other relatives can give clues about generational influences on behavior and values.

10. **Language Skills**: Proficiency in multiple languages can suggest exposure to diverse cultures and international travel experiences.

Each of these criteria provides unique perspectives on who we meet regularly, helping us form more comprehensive impressions of our acquaintances.",biology,11,1,The Living World,What different criteria would you choose to classify people that you meet often?,conceptual,intermediate,['The Living World'],biology_exercises_8_b9bcb1ead1,['biology_exercises_8_b9bcb1ead1'],"Born on 5 July 1904, in Kempten, Germany, ERNST MAYR, the
Harvard University evolutionary biologist who has been called
'The Darwin of the 20th century', was one of the 100 greatest
scientists of all time. Mayr joined Harvard's Faculty of Arts
and Sciences in 1953 and retired in 1975, assuming the t",ncert_exercise,False,False,False,False,0.0,0.06666666666666668,0.7762593030929565,0.0
q_0418,[],[],"Isotopes refer to atoms of the same element that have different numbers of neutrons but the same number of protons. This means they all belong to the same atomic species (same mass number) and share the same chemical properties due to their identical nuclear charge.

Key points about isotopes:
1. Isotopes exist because not all nuclei are stable; some undergo radioactive decay.
2. The stability of an isotope depends on its neutron-to-proton ratio.
3. Different isotopes of the same element can be found naturally or artificially produced.
4. Isotopes are used in various fields such as medicine (e.g., iodine-131), agriculture (e.g., carbon-14), and research (e.g., uranium-235).
5. The concept of isotopes helps explain why elements like oxygen have multiple forms (oxygen-16, oxygen-17, etc.), which differ only by one neutron.",physics,12,13,Nuclei,What is isotopes? Explain in the context of Nuclei.,definition,basic,"['isotopes', 'Nuclei']",physics_text_577_340c9e75dc,['physics_text_577_340c9e75dc'],"Accurate measurement of atomic masses is carried out with a mass spectrometer, The measurement of atomic masses reveals the existence of different types of atoms of the same element, which exhibit the same chemical properties, but differ in mass. Such atomic species of the same element differing in ",generated_from_key_terms,False,False,False,False,0.0,0.19251336898395724,0.8469994068145752,1.0
q_0131,[],[],"In the first half of the first row transition elements, from scandium (Sc) to zinc (Zn), the +2 oxidation state becomes increasingly stable due to several factors:

1. **Electron Configuration**: The outermost shell of these elements has a partially filled d-subshell (3d). This configuration allows them to accommodate one additional electron without destabilizing the overall structure.

2. **Shielding Effect**: As we move down this group, the effective nuclear charge experienced by the electrons increases slightly. However, the shielding effect provided by the inner s-electrons is significant enough to counteract some of this increase, making it easier for the outer electrons to be removed.

3. **Energy Levels**: The energy levels of the 4s and 3d orbitals become closer together as you go down the group. This proximity reduces the difference in energy between removing an electron from the 4s orbital versus the 3d orbital, which makes it energetically favorable to remove an electron from the 3d orbital rather than the 4s orbital.

4. **Lattice Energy**: Scandium and gallium have relatively low lattice energies compared to other metals like aluminum or magnesium. This means that they can form compounds where their +2 ions are less strongly attracted to the cations, allowing them to exist in higher oxidation states.

5. **Crystal Field Theory**: In coordination chemistry, the crystal field splitting causes the d-orbitals to split into different energy levels. For scandium and gallium, the 3d orbitals split significantly, providing more room for the removal of an electron from the 3d orbital.

6. **Atomic Radius**: With each successive element, the atomic radius decreases slightly. This",chemistry,12,4,The d- and f-Block Elements,Explain briefly how +2 state becomes more and more stable in the first half of the first row transition elements with increasing atomic number?,conceptual,basic,['The d- and f-Block Elements'],chemistry_exercises_421_e66cb237ab,"['chemistry_exercises_421_e66cb237ab', 'chemistry_exercises_421_505bedde20', 'chemistry_exercises_422_eb6ffb1370']","The d-block of the periodic table contains the elements
of the groups 3-12 in which the d orbitals are
progressively filled in each of the four long periods.
The f-block consists of elements in which 4 f and 5 f
orbitals are progressively filled. They are placed in a
separate panel at the bottom of ",ncert_exercise,False,False,False,False,0.0,0.13043478260869565,0.8092535138130188,0.0
q_0444,[],[],"The average rate of a chemical reaction refers to the change in concentration of reactants or products per unit time over a specific period during which this change occurs. In the context of chemical kinetics, it quantifies how quickly a reaction proceeds on average.

To explain further:

1. **Definition**: The average rate of a reaction can be expressed as:
   \[ \text{Average Rate} = -\frac{\Delta[\text{Reactant}]}{\Delta t} = +\frac{\Delta[\text{Product}]}{\Delta t} \]
   where \(\Delta[\text{Reactant}]\) and \(\Delta[\text{Product}]\) represent changes in concentrations of reactants and products respectively, and \(\Delta t\) represents the change in time.

2. **Units**: The units of the average rate depend on the units used for concentration (e.g., mol/L) and time (e.g., s). For example, if the concentration is measured in moles per liter and time in seconds, the average rate would have units of mol/(L·s).

3. **Sign**: The negative sign indicates that the concentration of reactants decreases and the concentration of products increases because these are the substances involved in the forward direction of the reaction.

4. **Calculation**: To calculate the average rate, you need to know the initial and final concentrations of the reactants or products at two different times. The difference between these concentrations divided by the time",chemistry,12,3,Chemical Kinetics,What is average rate of a reaction? Explain in the context of Chemical Kinetics.,definition,basic,"['average rate of a reaction', 'Chemical Kinetics']",chemistry_text_369_6660e5fcdb,['chemistry_text_369_6660e5fcdb'],"Equations (3.1) and (3.2) given above represent the **average rate of a reaction**, r_av.
Average rate depends upon the change in concentration of reactants or products and the time taken for that change to occur (Fig. 3.1).",generated_from_key_terms,False,False,False,False,0.0,0.1653543307086614,0.8308030962944031,1.0
q_0154,[],[],"Reducing sugars are carbohydrates that contain at least one carbon-carbon double bond and can undergo a reaction called the Fehling's test to produce a characteristic blue-violet color in the presence of copper(II) ions. They include glucose, fructose, sucrose (table sugar), lactose, maltose, and galactose. These sugars are important because they serve as energy sources for living organisms and play crucial roles in various biological processes such as photosynthesis and cellular respiration.",chemistry,12,10,Biomolecules,What are reducing sugars?,definition,intermediate,['Biomolecules'],chemistry_exercises_590_790a98c9ef,"['chemistry_exercises_590_790a98c9ef', 'chemistry_exercises_590_ebe542fda7']","A living system grows, sustains and reproduces itself.
The most amazing thing about a living system is that it
is composed of non-living atoms and molecules. The
pursuit of knowledge of what goes on chemically within
a living system falls in the domain of *biochemistry*. Living
systems are made up o",ncert_exercise,False,False,False,False,0.0,0.12598425196850396,0.8030069470405579,0.0
q_0363,[],[],"The molar concentration of human DNA (deoxyribonucleic acid) in a typical human cell is approximately \(0.05 \, \text{M}\). This value represents the number of moles of DNA per liter of solution. The exact concentration can vary slightly depending on factors such as the specific type of cell being considered and its stage of division or differentiation. For educational purposes, it's important to understand that this concentration is relatively low compared to other molecules found within cells, reflecting the fact that DNA is primarily involved in genetic information storage rather than active metabolic processes.",biology,12,9,Biotechnology: Principles and Processes,What would be the molar concentration of human DNA in a human cell? Consult your teacher.,conceptual,intermediate,['Biotechnology: Principles and Processes'],biology_exercises_426_df8d95e081,"['biology_exercises_426_df8d95e081', 'biology_exercises_427_ed1344a6b0']","The European Federation of Biotechnology (EFB) has
given a definition of biotechnology that encompasses both
traditional view and modern molecular biotechnology.
The definition given by EFB is as follows:",ncert_exercise,False,False,False,False,0.0,0.1129032258064516,0.8092405796051025,0.0
q_0016,[],[],"The correct answer is (iii) _T_ + _mv_²/ _l_. 

To understand this, let's break down the forces acting on the particle:

1. **Gravitational Force**: This acts vertically downwards due to gravity.
2. **Normal Reaction from the Table**: Since the table is smooth, there is no frictional force opposing motion along the surface.

Now, consider the centripetal force required to keep the particle moving in a circular path. The centripetal force \( F_c \) is given by:

\[ F_c = m\frac{v^2}{r} \]

where \( v \) is the linear velocity of the particle and \( r \) is the radius of the circular path. In this case, the radius \( r \) is equal to the length of the string \( l \).

So, the centripetal force can be written as:

\[ F_c = m\frac{v^2}{l} \]

This centripetal force must balance the sum of all other forces acting on the particle. These include the tension \( T \) in the string and the gravitational force component that acts tangentially to the circle.

Since the only other force contributing to the centripetal force is the tension \( T \), we have:

\[ T = F_c = m\frac{v^2}{l} \]

However, because the particle is also subject to the gravitational force, which has both vertical and horizontal components, we need to account for these components when calculating the total centripetal force. The gravitational force component perpendicular to the direction of motion provides the necessary centripetal force.

Thus, the total centripetal force is:

\[",physics,11,4,Laws of Motion,"One end of a string of length _l_ is connected to a particle of mass _m_ and the other to a small peg on a smooth horizontal table. If the particle moves in a circle with speed _v_ the net force on the particle (directed towards the centre) is:
(i) _T_, (ii) _T_ - _mv_²/ _l_, (iii) _T_ + _mv_²/ _l_, (iv) 0
_T_ is the tension in the string. [Choose the correct alternative].",conceptual,intermediate,['Laws of Motion'],physics_exercises_67_1524082829,"['physics_exercises_67_1524082829', 'physics_exercises_68_bfeb9c96bb', 'physics_exercises_68_09d7b93c4c']","Let us first guess the answer based on our common
experience. To move a football at rest, someone must kick it.
To throw a stone upwards, one has to give it an upward
push. A breeze causes the branches of a tree to swing; a
strong wind can even move heavy objects. A boat moves in a
flowing river wit",ncert_exercise,False,False,False,False,0.0,0.08000000000000002,0.7885483503341675,0.0
q_0475,[],[],"The inclination of a straight line refers to the angle that the line makes with the positive direction of the x-axis measured counterclockwise. This angle is denoted by the symbol θ and lies between 0° and 90° (exclusive). The value of this angle can be calculated using the formula:

θ = arctan(m)

where m is the slope of the line. If the line has a negative slope, then its inclination will be greater than 90° but less than 180°.

In simpler terms, if you were to draw a perpendicular from any point on the line to the x-axis, the angle formed between this perpendicular and the x-axis would be the inclination of the line.",maths,11,9,Straight Lines,What is inclination of the line? Explain in the context of Straight Lines.,definition,basic,"['inclination of the line', 'Straight Lines']",maths_text_152_422191ace1,['maths_text_152_422191ace1'],The angle (say) θ made by the line l with positive direction of x-axis and measured anti clockwise is called the *inclination of the line*. Obviously 0° ≤ θ ≤ 180° (Fig 9.2).,generated_from_key_terms,False,False,False,False,0.0,0.2328767123287671,0.8574414849281311,0.5
q_0248,[],[],"To solve the differential equation \(\frac{d^2 y}{dx^2} = \cos 3x + \sin 3x\), we need to integrate both sides twice with respect to \(x\).

First integration:
Integrate \(\frac{d^2 y}{dx^2}\) with respect to \(x\) to find \(\frac{dy}{dx}\):
\[
\int \frac{d^2 y}{dx^2} dx = \int (\cos 3x + \sin 3x) dx
\]
This gives us:
\[
\frac{dy}{dx} = \frac{1}{3} \sin 3x - \frac{1}{3} \cos 3x + C_1
\]
where \(C_1\) is the constant of integration.

Second integration:
Now, integrate \(\frac{dy}{dx}\) with respect to \(x\) to find \(y\):
\[
\int \left( \frac{1}{3} \sin 3x - \frac{1}{3} \cos 3x + C_1 \right) dx
\]
This results in:
\[
y = -\frac{1}{9} \cos 3x - \frac{1}{9} \sin 3x + C_1 x + C_2
\]
where \(C_2\) is another constant of integration.

So, the general solution to the given differential equation is:
\[
y(x) = -\frac{1}{9} \cos 3x - \frac{1}{9} \sin 3x + C",maths,12,9,Differential Equations,$\frac{d^2 y}{dx^2} = \cos 3x + \sin 3x$,conceptual,intermediate,['Differential Equations'],maths_exercises_577_86fe2842be,"['maths_exercises_577_86fe2842be', 'maths_exercises_578_a1f57122d2', 'maths_exercises_578_35e8d44053']","For a given function g, find a function f such that

$\frac{dy}{dx} = g(x)$, where $y = f(x)$ ... (1)",ncert_exercise,False,False,False,False,0.0,0.09729729729729729,0.8095731735229492,0.0
q_0219,[],[],"To solve the expression \(\cos^{-1} \frac{1}{2} + 2\sin^{-1} \frac{1}{2}\), we need to evaluate each term separately.

First, consider \(\cos^{-1} \frac{1}{2}\). The inverse cosine function gives us the angle whose cosine is \(\frac{1}{2}\). This angle is \(60^\circ\) or \(\frac{\pi}{3}\) radians because \(\cos(60^\circ) = \frac{1}{2}\).

Next, consider \(2\sin^{-1} \frac{1}{2}\). We know that \(\sin^{-1} \frac{1}{2} = 30^\circ\) or \(\frac{\pi}{6}\) radians (since \(\sin(30^\circ) = \frac{1}{2}\)). Therefore, \(2\sin^{-1} \frac{1}{2} = 2 \times 30^\circ = 60^\circ\) or \(2 \times \frac{\pi}{6} = \frac{\pi}{3}\) radians.

Now, add these two results together:
\[ \cos^{-1} \frac{1}{2} + 2\sin^{-1} \frac{1}{2} = 60^\circ + 60^\circ = 120^\circ \]

So, the final answer is \(120^\circ\) or \(\frac{\pi}{3}\) radians.",maths,12,2,Inverse Trigonometric Functions,cos⁻¹ 1/2 + 2 sin⁻¹ 1/2,conceptual,intermediate,['Inverse Trigonometric Functions'],maths_exercises_338_d73d016780,"['maths_exercises_338_d73d016780', 'maths_exercises_339_e9e08cb794', 'maths_exercises_339_c34fd7c415']","The inverse trigonometric functions play an important
role in calculus for they serve to define many integrals.
The concepts of inverse trigonometric functions is also used in science and engineering.

Aryabhata
(476-550 A. D.)",ncert_exercise,False,False,False,False,0.0,0.06557377049180328,0.761497437953949,0.0
q_0473,[],[],"The Fibonacci sequence is a series of numbers where each number after the first two is the sum of the two preceding ones. Mathematically, it can be defined as:

F(n) = F(n-1) + F(n-2)

where:
- F(0) = 0 (by convention)
- F(1) = 1

This sequence starts with 0 and 1, and then each subsequent number is obtained by adding the previous two numbers together.

In the context of sequences and series, the Fibonacci sequence is significant because it demonstrates several interesting properties and patterns that extend beyond simple addition. For example, the ratio between consecutive terms of the Fibonacci sequence approaches the golden ratio (approximately 1.618), which has applications in art, architecture, and nature due to its aesthetically pleasing proportions.

Additionally, the Fibonacci sequence appears frequently in various mathematical problems and real-world phenomena, such as population growth models, financial market analysis, and even in the arrangement of leaves on plants and spirals in pinecones and sunflowers.",maths,11,8,Sequences and Series,What is Fibonacci sequence? Explain in the context of Sequences and Series.,definition,basic,"['Fibonacci sequence', 'Sequences and Series']",maths_text_135_fb55fbda90,['maths_text_135_fb55fbda90'],"a₁ = a₂ = 1
a₃ = a₁ + a₂
aₙ = aₙ₋₂ + aₙ₋₁, n > 2

This sequence is called *Fibonacci sequence*.",generated_from_key_terms,False,False,False,False,0.0,0.10112359550561797,0.7955499887466431,1.0
q_0165,[],[],"Sure! Let's go through each one step by step.

### (i) Convert 25° to radians

The conversion factor from degrees to radians is \(\frac{\pi}{180}\).

\[ \text{Radian measure} = 25^\circ \times \frac{\pi}{180} \]

First, calculate:

\[ 25 \times \frac{\pi}{180} = \frac{25\pi}{180} \]

Simplify the fraction:

\[ \frac{25\pi}{180} = \frac{5\pi}{36} \]

So,

\[ 25^\circ = \frac{5\pi}{36} \text{ radians} \]

### (ii) Convert -47°30' to radians

First, convert minutes to a decimal of a degree:

\[ 30' = 30/60 = 0.5^\circ \]

So, -47°30' becomes -47.5°.

Now, use the same conversion factor as before:

\[ \text{Radian measure} = -47.5^\circ \times \frac{\pi}{180} \]

Calculate:

\[ -47.5 \times \frac{\pi}{180} = -\frac{47.5\pi}{180} \]

Simplify the fraction:

\[ -\frac{47.5\pi}{180} = -\frac{95\pi}{360} \]

Further simplify if possible:

\[ -\frac{95\pi}{360} = -\frac{19\pi}{72} \]

So,

\[ -47°30' = -\frac{19\pi}{72} \text{ radians} \]

### (iii) Convert 240° to radians

Use the same conversion factor",maths,11,3,Trigonometric Functions,"Find the radian measures corresponding to the following degree measures:
   (i) 25°
   (ii) -47°30′
   (iii) 240°
   (iv) 520°",numerical,intermediate,['Trigonometric Functions'],maths_exercises_47_71c70df0f3,"['maths_exercises_47_71c70df0f3', 'maths_exercises_48_8caf962226', 'maths_exercises_48_0dda88876e']","called the _initial side_ and the final position of the ray after rotation is called the _terminal side_ of the angle. The point of rotation is called the _vertex_. If the direction of rotation is anticlockwise, the angle is said to be _positive_ and if the direction of rotation is clockwise, then t",ncert_exercise,False,False,False,False,0.0,0.0821917808219178,0.7486764788627625,0.0
q_0236,[],[],"To solve this problem, we need to find how quickly the volume of a cube is changing given that one of its edges is growing at a constant rate.

### Step 1: Understand the relationship between the edge length and volume

The volume \( V \) of a cube with edge length \( x \) is given by:
\[ V = x^3 \]

### Step 2: Differentiate the volume equation with respect to time

We differentiate both sides of the volume equation with respect to time \( t \):
\[ \frac{dV}{dt} = \frac{d}{dt}(x^3) \]
Using the chain rule, we get:
\[ \frac{dV}{dt} = 3x^2 \cdot \frac{dx}{dt} \]

### Step 3: Substitute known values into the differentiated equation

Given:
- The rate of change of the edge length (\( \frac{dx}{dt} \)) is 3 cm/s.
- When the edge length (\( x \)) is 10 cm.

Substitute these values into the equation:
\[ \frac{dV}{dt} = 3(10)^2 \cdot 3 \]

### Step 4: Calculate the derivative

First calculate \( (10)^2 \):
\[ (10)^2 = 100 \]

Then multiply by 3:
\[ 3 \times 100 = 300 \]

Finally, multiply by 3 again:
\[ 300 \times 3 = 900 \]

So,
\[ \frac{dV}{dt} = 900 \text{ cm}^3/\text{s} \]

### Final Answer:

The volume of the cube is increasing at a rate of **900 cubic centimeters per second** when the edge is 10 cm long.",maths,12,6,Application of Derivatives,An edge of a variable cube is increasing at the rate of 3 cm/s. How fast is the volume of the cube increasing when the edge is 10 cm long?,numerical,intermediate,['Application of Derivatives'],maths_exercises_462_224ed478d3,"['maths_exercises_462_224ed478d3', 'maths_exercises_463_1481dbd09a', 'maths_exercises_463_8e0f07fc91']","## 6.2 Rate of Change of Quantities

Recall that by the derivative $\frac{ds}{dt}$, we mean the rate of change of distance $s$ with respect to the time $t$. In a similar fashion, whenever one quantity $y$ varies with another quantity $x$, satisfying some rule $y = f(x)$, then $\frac{dy}{dx}$ (or $f'",ncert_exercise,False,False,False,False,0.0,0.13432835820895522,0.8195974826812744,0.0
q_0121,[],[],"To arrange these metals in the order in which they displace each other from a solution of their salts, we need to consider their reactivity series. The most reactive metal at the top displaces the least reactive metal at the bottom.

Here is the correct order:

1. **Zn** (Zinc) - This is the first in the list because it is highly reactive and can displace elements below it easily from their compounds.
2. **Fe** (Iron)
3. **Cu** (Copper)
4. **Mg** (Magnesium)
5. **Al** (Aluminum)

This sequence reflects the increasing reactivity of the metals as follows:
- Zinc (Zn) is more reactive than iron (Fe), copper (Cu), magnesium (Mg), and aluminum (Al).
- Iron (Fe) is more reactive than copper (Cu) but less so than zinc (Zn).
- Copper (Cu) is more reactive than magnesium (Mg) but less so than iron (Fe).
- Magnesium (Mg) is more reactive than aluminum (Al).

Therefore, when placed in a solution containing one of these metals' salts, the metals will be displaced by the next element on the list that is more reactive.",chemistry,12,2,Electrochemistry,"Arrange the following metals in the order in which they displace each other from the solution of their salts.
Al, Cu, Fe, Mg and Zn.",conceptual,intermediate,['Electrochemistry'],chemistry_exercises_365_39d76f7429,"['chemistry_exercises_365_39d76f7429', 'chemistry_exercises_365_3812163fcd', 'chemistry_exercises_366_39548f74d8']",Electrochemistry is the study of production of electricity from energy released during spontaneous chemical reactions and the use of electrical energy to bring about non-spontaneous chemical transformations. The subject is of importance both for theoretical and practical considerations. A large numb,ncert_exercise,False,False,False,False,0.0,0.08372093023255814,0.7883638739585876,0.0
