id,flat_top_10_ids,flat_top_5_ids,generated_ans,subject,grade,chapter,chapter_title,question,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any
q_0225,"['maths_exercises_394_08daed3bf1', 'maths_text_403_eb3459f117', 'maths_text_366_220475373d', 'maths_text_368_113accea43', 'maths_text_375_dde4ab5af6', 'maths_text_402_164f3365dc', 'maths_text_408_8559d1ef04', 'maths_text_357_6401eaa41f', 'maths_exercises_385_83792ba7b2', 'maths_text_364_58810de639']","['maths_exercises_394_08daed3bf1', 'maths_text_403_eb3459f117', 'maths_text_366_220475373d', 'maths_text_368_113accea43', 'maths_text_375_dde4ab5af6']",,maths,12,4,Determinants,"If A =  
```
[ 1  1 -2 ]
[ 2  1 -3 ]
[ 5  4 -9 ]
```
, find |A|",conceptual,intermediate,['Determinants'],maths_exercises_394_46ed9e0422,"['maths_exercises_394_46ed9e0422', 'maths_exercises_394_08daed3bf1', 'maths_exercises_394_6e1dca83ec']","$\frac{a_1}{a_2} \neq \frac{b_1}{b_2}$ or, $a_1 b_2 - a_2 b_1 \neq 0$, then the system of linear equations has a unique solution). The number $a_1 b_2 - a_2 b_1$",ncert_exercise,False,True,False,True,1.0
q_0492,"['maths_text_390_69921685ee', 'maths_text_390_9c3d2692de', 'maths_text_390_f50b564b99', 'maths_text_390_a8086e5e38', 'maths_text_388_775f301b1c', 'maths_text_391_7572089f03', 'maths_exercises_411_f14e706704', 'maths_text_389_1aeca05d29', 'maths_text_389_0b1753c1d4', 'maths_text_388_75e2cf06c6']","['maths_text_390_69921685ee', 'maths_text_390_9c3d2692de', 'maths_text_390_f50b564b99', 'maths_text_390_a8086e5e38', 'maths_text_388_775f301b1c']",,maths,12,4,Determinants,What is Step 1? Explain in the context of Determinants.,definition,basic,"['Step 1', 'Determinants']",maths_text_390_9c3d2692de,['maths_text_390_9c3d2692de'],"## Expansion along first Row (R₁)

**Step 1** Multiply first element a₁₁ of R₁ by (−1)⁽¹⁺¹⁾ [(-1)ˢᵘᵐ ᵒᶠ ˢᵘᶠᶠⁱˣᵉˢ ⁱⁿ ᵃ₁₁] and with the second order determinant obtained by deleting the elements of first row (R₁) and first column (C₁) of |A| as a₁₁ lies in R₁ and C₁,

i.e.,

$(-1)^{1+1} a_{11} \begin{",generated_from_key_terms,True,True,True,True,0.5
q_0333,"['biology_exercises_275_ee96b6c30f', 'biology_text_260_93983f7323', 'biology_text_256_4c1062437a', 'biology_text_257_dabb12d691', 'biology_summary_127_448789a761', 'biology_text_122_bde106d700', 'biology_text_262_ba600fb0ce', 'biology_text_32_305852b5de', 'biology_text_119_06b97600d0', 'biology_summary_128_2283d882bd']","['biology_exercises_275_ee96b6c30f', 'biology_text_260_93983f7323', 'biology_text_256_4c1062437a', 'biology_text_257_dabb12d691', 'biology_summary_127_448789a761']",,biology,12,1,Sexual Reproduction in Flowering Plants,Differentiate between microsporogenesis and megasporogenesis. Which type of cell division occurs during these events? Name the structures formed at the end of these two events.,reasoning,basic,['Sexual Reproduction in Flowering Plants'],biology_exercises_275_ee96b6c30f,"['biology_exercises_275_ee96b6c30f', 'biology_exercises_276_270434f870']","## 1.1 FLOWER – A FASCINATING ORGAN OF ANGIOSPERMS

Human beings have had an intimate relationship with flowers since time immemorial. Flowers are objects of aesthetic, ornamental, social, religious and cultural value – they have always been used as symbols for conveying important human feelings suc",ncert_exercise,True,True,True,True,1.0
q_0344,"['biology_exercises_329_92fb20b04e', 'biology_text_305_7160db573d', 'biology_text_305_37ab58902f', 'biology_text_306_7012b30ed5', 'biology_table_306_7b091982ab', 'biology_figure_306_177baab5e9', 'biology_text_328_828457ca58', 'biology_text_313_5deb3a202c', 'biology_text_309_4563f333d9', 'biology_text_304_d34f674196']","['biology_exercises_329_92fb20b04e', 'biology_text_305_7160db573d', 'biology_text_305_37ab58902f', 'biology_text_306_7012b30ed5', 'biology_table_306_7b091982ab']",,biology,12,4,Principles of Inheritance and Variation,Mention the advantages of selecting pea plant for experiment by Mendel.,conceptual,intermediate,['Principles of Inheritance and Variation'],biology_exercises_329_92fb20b04e,['biology_exercises_329_92fb20b04e'],"Given that they do, are the offspring identical to their
parents? Or do they show differences in some of their
characteristics? Have you ever wondered why siblings
sometimes look so similar to each other? Or sometimes
even so different?",ncert_exercise,True,True,True,True,1.0
q_0456,"['chemistry_text_548_a69913be65', 'chemistry_text_550_8ab476ef0a', 'chemistry_text_556_0fc55a1cf1', 'chemistry_text_547_5ec7389b07', 'chemistry_text_547_9ee7ce8344', 'chemistry_text_547_860f892a43', 'chemistry_text_196_042a0ed817', 'chemistry_text_556_fe6cb18941', 'chemistry_summary_565_69631f5091', 'chemistry_text_554_d26bd3fc39']","['chemistry_text_548_a69913be65', 'chemistry_text_550_8ab476ef0a', 'chemistry_text_556_0fc55a1cf1', 'chemistry_text_547_5ec7389b07', 'chemistry_text_547_9ee7ce8344']",,chemistry,12,9,Amines,What is alkanamines? Explain in the context of Amines.,definition,basic,"['alkanamines', 'Amines']",chemistry_text_548_a69913be65,['chemistry_text_548_a69913be65'],"9.3 Nomenclature

In common system, an aliphatic amine is named by prefixing alkyl group to amine, i.e., alkylamine as one word (e.g., methylamine). In secondary and tertiary amines, when two or more groups are the same, the prefix di or tri is appended before the name of alkyl group. In IUPAC syste",generated_from_key_terms,True,True,True,True,1.0
q_0546,"['biology_text_240_f5748f15d7', 'biology_text_244_a9ce01c4a7', 'biology_summary_248_f7f0c32786', 'biology_text_242_b54af8e207', 'biology_text_238_ab8db808ca', 'biology_text_241_532a395e0b', 'biology_figure_239_6d1dd7f443', 'biology_summary_250_6793fbbc27', 'biology_text_246_a39a20d350', 'biology_text_245_411559fc58']","['biology_text_240_f5748f15d7', 'biology_text_244_a9ce01c4a7', 'biology_summary_248_f7f0c32786', 'biology_text_242_b54af8e207', 'biology_text_238_ab8db808ca']",,biology,11,19,Chemical Coordination and Integration,What is adenohypophysis? Explain in the context of Chemical Coordination and Integration.,definition,basic,"['adenohypophysis', 'Chemical Coordination and Integration']",biology_text_240_f5748f15d7,['biology_text_240_f5748f15d7'],"CHEMICAL COORDINATION AND INTEGRATION

## 19.2.2 The Pituitary Gland
The pituitary gland is located in a bony cavity called sella tursica and is attached to hypothalamus by a stalk (Figure 19.2). It is divided anatomically into an **adenohypophysis** and a **neurohypophysis**. Adenohypophysis consis",generated_from_key_terms,True,True,True,True,1.0
q_0103,"['chemistry_exercises_207_d6a997f877', 'chemistry_text_316_4aa91cfcf8', 'chemistry_text_317_cf1c31748f', 'chemistry_text_322_3344eb9470', 'chemistry_text_179_4145535995', 'chemistry_exercises_335_7a2a00a037', 'chemistry_text_329_e68348dec4', 'chemistry_text_200_d0ba7b62ab', 'chemistry_text_178_56790bdb3f', 'chemistry_exercises_211_e55c56b6dc']","['chemistry_exercises_207_d6a997f877', 'chemistry_text_316_4aa91cfcf8', 'chemistry_text_317_cf1c31748f', 'chemistry_text_322_3344eb9470', 'chemistry_text_179_4145535995']",,chemistry,11,6,Equilibrium,"At a certain temperature and total pressure of 10⁵Pa, iodine vapour contains 40% by volume of I atoms
   I₂(g) ⇌ 2I (g)
   Calculate K_p for the equilibrium.",conceptual,intermediate,['Equilibrium'],chemistry_exercises_207_d6a997f877,"['chemistry_exercises_207_d6a997f877', 'chemistry_marginalia_208_53dd92adfe', 'chemistry_exercises_208_4cf41d180b']","When a liquid evaporates in a closed container,
molecules with relatively higher kinetic energy escape
the liquid surface into the vapour phase and number of
liquid molecules from the vapour phase strike the liquid
surface and are retained in the liquid phase. It gives rise
to a constant vapour pres",ncert_exercise,True,True,True,True,1.0
q_0354,"['biology_exercises_399_0ad36f4e53', 'biology_text_385_980b8705f3', 'biology_text_389_c6c7f5a2ce', 'biology_text_384_231b44a274', 'biology_text_383_cc04a527c2', 'biology_text_384_25444d5fd8', 'biology_text_397_7d32758fa7', 'biology_text_298_24d562148b', 'biology_text_382_7d8f120d6e', 'biology_text_382_ae0bf1f206']","['biology_exercises_399_0ad36f4e53', 'biology_text_385_980b8705f3', 'biology_text_389_c6c7f5a2ce', 'biology_text_384_231b44a274', 'biology_text_383_cc04a527c2']",,biology,12,7,Human Health and Disease,"How does the transmission of each of the following diseases take place?
   (a) Amoebiasis (b) Malaria (c) Ascariasis (d) Pneumonia",reasoning,intermediate,['Human Health and Disease'],biology_exercises_399_0ad36f4e53,['biology_exercises_399_0ad36f4e53'],"The term **health** is very frequently used by everybody. *How do we define it?* Health does not simply mean 'absence of disease' or 'physical fitness'. It could be defined as a state of complete physical, mental and social well-being. When people are healthy, they are more efficient at work. This i",ncert_exercise,True,True,True,True,1.0
q_0395,"['physics_text_279_441464e510', 'physics_figure_280_af3ff71401', 'physics_text_292_c500412b85', 'physics_text_297_bf2e7ce4bf', 'physics_marginalia_317_e57f480306_p1', 'physics_text_296_c359081e24', 'physics_marginalia_293_9ff05cac02', 'physics_text_291_0d78137fd8', 'physics_figure_295_4c78caec96', 'physics_text_297_6550373f9c']","['physics_text_279_441464e510', 'physics_figure_280_af3ff71401', 'physics_text_292_c500412b85', 'physics_text_297_bf2e7ce4bf', 'physics_marginalia_317_e57f480306_p1']",,physics,12,1,Electric Charges and Fields,What is gold-leaf? Explain in the context of Electric Charges and Fields.,definition,basic,"['gold-leaf', 'Electric Charges and Fields']",physics_text_279_441464e510,['physics_text_279_441464e510'],"Electric Charges
and Fields

A simple apparatus to detect charge on a body is the *gold-leaf* electroscope [Fig. 1.2(a)]. It consists of a vertical metal rod housed in a box, with two thin gold leaves attached to its bottom end. When a charged object touches the metal knob at the top of the rod, cha",generated_from_key_terms,True,True,True,True,1.0
q_0476,"['maths_text_160_dfea680f97', 'maths_text_161_aa23701bdf', 'maths_text_161_59c4fc570a', 'maths_exercises_166_2594c3b984', 'maths_text_161_e433def610', 'maths_text_151_af962ccdee', 'maths_text_161_d91d82b411', 'maths_figure_152_fa853f48fe', 'maths_figure_159_c7b6479dfe', 'maths_text_161_8ddbbd4bae']","['maths_text_160_dfea680f97', 'maths_text_161_aa23701bdf', 'maths_text_161_59c4fc570a', 'maths_exercises_166_2594c3b984', 'maths_text_161_e433def610']",,maths,11,9,Straight Lines,What is Slope-intercept form? Explain in the context of Straight Lines.,definition,basic,"['Slope-intercept form', 'Straight Lines']",maths_text_160_dfea680f97,['maths_text_160_dfea680f97'],9.3.4 *Slope-intercept form* Sometimes a line is known to us with its slope and an intercept on one of the axes. We will now find equations of such lines.,generated_from_key_terms,True,True,True,True,1.0
q_0440,"['chemistry_text_307_4f1b7111d8', 'chemistry_text_319_61d2493dc2', 'chemistry_text_315_072638e5d2', 'maths_exercises_579_63c29b4649', 'chemistry_text_318_e16c035d43', 'chemistry_text_307_cc76e305ff', 'maths_exercises_578_efc4c410ef', 'chemistry_text_315_67b7d4520c', 'chemistry_text_320_ed38fbabfb', 'chemistry_text_308_bd20405913']","['chemistry_text_307_4f1b7111d8', 'chemistry_text_319_61d2493dc2', 'chemistry_text_315_072638e5d2', 'maths_exercises_579_63c29b4649', 'chemistry_text_318_e16c035d43']",,chemistry,12,1,Solutions,What is binary solutions? Explain in the context of Solutions.,definition,basic,"['binary solutions', 'Solutions']",chemistry_text_307_4f1b7111d8,['chemistry_text_307_4f1b7111d8'],"1.1 Types of Solutions

Solutions are **homogeneous** mixtures of two or more than two components. By homogenous mixture we mean that its composition and properties are uniform throughout the mixture. Generally, the component that is present in the largest quantity is known as **solvent**. Solvent d",generated_from_key_terms,True,True,True,True,1.0
q_0311,"['biology_exercises_191_26b8ade4ca', 'biology_text_186_81dddb7f3f', 'biology_text_186_885b5daeb5', 'biology_exercises_203_0bfa8a659c', 'chemistry_text_143_50638497dc', 'biology_text_435_28c302f073', 'biology_text_186_ce318ca697', 'physics_text_3_913e7a42ec', 'biology_text_186_c1b1b73e46', 'biology_exercises_215_d19cf97117']","['biology_exercises_191_26b8ade4ca', 'biology_text_186_81dddb7f3f', 'biology_text_186_885b5daeb5', 'biology_exercises_203_0bfa8a659c', 'chemistry_text_143_50638497dc']",,biology,11,14,Breathing and Exchange of Gases,Define vital capacity. What is its significance?,definition,basic,['Breathing and Exchange of Gases'],biology_exercises_191_26b8ade4ca,['biology_exercises_191_26b8ade4ca'],"## 14.1.1 Human Respiratory System

We have a pair of external nostrils opening out above the upper lips. It leads to a nasal chamber through the nasal passage. The nasal chamber opens into the **pharynx**, a portion of which is the common passage for food and air. The pharynx opens through the lary",ncert_exercise,True,True,True,True,1.0
q_0549,"['biology_text_256_e5c880b6ac', 'biology_summary_274_ec575f4a5f', 'biology_text_256_a632324368', 'biology_text_268_b26d273a03', 'biology_text_254_30c80bfdb7', 'biology_summary_274_8deaac88fa', 'biology_summary_275_ab86085ad1', 'biology_figure_267_9caf3d53f7', 'biology_text_264_a5c32139d7', 'biology_text_255_198687edb4']","['biology_text_256_e5c880b6ac', 'biology_summary_274_ec575f4a5f', 'biology_text_256_a632324368', 'biology_text_268_b26d273a03', 'biology_text_254_30c80bfdb7']",,biology,12,1,Sexual Reproduction in Flowering Plants,What is bilobed? Explain in the context of Sexual Reproduction in Flowering Plants.,definition,basic,"['bilobed', 'Sexual Reproduction in Flowering Plants']",biology_text_256_e5c880b6ac,['biology_text_256_e5c880b6ac'],"A typical angiosperm anther is **bilobed** with
each lobe having two theca, i.e., they are **dithecous**
(Figure 1.2b). Often a longitudinal groove runs
lengthwise separating the theca. Let us
understand the various types of tissues and their
organisation in the transverse section of an anther
(Figu",generated_from_key_terms,True,True,True,True,1.0
q_0467,"['maths_text_77_366137edea', 'maths_text_76_9f64c97687', 'maths_text_77_c2ef1fa660', 'maths_text_79_36d8f97a5a', 'maths_exercises_82_1a2114b458', 'maths_exercises_83_8dc7ccfd7b', 'maths_marginalia_86_d37710efa3', 'maths_exercises_82_3b7ec32331', 'physics_text_29_36a5eea857', 'maths_exercises_81_b1bf719384']","['maths_text_77_366137edea', 'maths_text_76_9f64c97687', 'maths_text_77_c2ef1fa660', 'maths_text_79_36d8f97a5a', 'maths_exercises_82_1a2114b458']",,maths,11,4,Complex Numbers and Quadratic Equations,What is The associative law? Explain in the context of Complex Numbers and Quadratic Equations.,definition,basic,"['The associative law', 'Complex Numbers and Quadratic Equations']",maths_text_76_9f64c97687,['maths_text_76_9f64c97687'],"The addition of complex numbers satisfy the following properties:

(i) *The closure law* The sum of two complex numbers is a complex number, i.e., $z_1 + z_2$ is a complex number for all complex numbers $z_1$ and $z_2$.

(ii) *The commutative law* For any two complex numbers $z_1$ and $z_2$,
$z_1 + ",generated_from_key_terms,True,True,True,True,0.5
q_0085,"['chemistry_exercises_68_895f307626', 'physics_text_282_1eba548fd0', 'chemistry_text_358_a9429ecb82', 'chemistry_text_21_68e4a6ad60', 'physics_text_580_4971be39bc', 'physics_text_281_f4dc3ef878', 'chemistry_text_329_d490bb96e7', 'chemistry_text_17_4e259ffe78', 'chemistry_exercises_24_59091ec74a', 'chemistry_text_8_64043103a0']","['chemistry_exercises_68_895f307626', 'physics_text_282_1eba548fd0', 'chemistry_text_358_a9429ecb82', 'chemistry_text_21_68e4a6ad60', 'physics_text_580_4971be39bc']",,chemistry,11,2,Structure of Atom,"(i) Calculate the number of electrons which will together weigh one gram.
    (ii) Calculate the mass and charge of one mole of electrons.",conceptual,intermediate,['Structure of Atom'],chemistry_exercises_68_895f307626,"['chemistry_exercises_68_895f307626', 'chemistry_exercises_69_ef6ee1b017', 'chemistry_marginalia_70_e30ec2b7a4']","The existence of atoms has been proposed since the time of early Indian and Greek philosophers (400 B.C.) who were of the view that atoms are the fundamental building blocks of matter. According to them, the continued subdivisions of matter would ultimately yield atoms which would not be further div",ncert_exercise,True,True,True,True,1.0
q_0571,"['biology_text_457_5768efae14', 'biology_summary_465_ddb6cefca9', 'biology_text_456_72bc7ff189', 'biology_text_457_5eef1e7378', 'biology_exercises_478_efc2067cef', 'biology_summary_465_e98a587ad8', 'biology_text_456_52d96ec933', 'biology_text_460_8f26290e01', 'biology_text_457_7fb77e346b', 'biology_exercises_439_a19176bc4f']","['biology_text_457_5768efae14', 'biology_summary_465_ddb6cefca9', 'biology_text_456_72bc7ff189', 'biology_text_457_5eef1e7378', 'biology_exercises_478_efc2067cef']",,biology,12,12,Ecosystem,What is stratification? Explain in the context of Ecosystem.,definition,basic,"['stratification', 'Ecosystem']",biology_text_457_5768efae14,['biology_text_457_5768efae14'],Interaction of biotic and abiotic components result in a physical structure that is characteristic for each type of ecosystem. Identification and enumeration of plant and animal species of an ecosystem gives its species composition. Vertical distribution of different species occupying different leve,generated_from_key_terms,True,True,True,True,1.0
q_0244,"['maths_exercises_570_c1caa85a41', 'maths_summary_572_158aa911e4', 'maths_figure_568_51ff02eb94', 'maths_figure_571_857deee6c5', 'maths_figure_674_53bcffdf07', 'maths_figure_571_45e2992a02', 'maths_figure_677_dfbd3fdff5', 'maths_figure_570_d0f01747c5', 'maths_figure_566_6efda336f3', 'maths_figure_567_3d9540097b']","['maths_exercises_570_c1caa85a41', 'maths_summary_572_158aa911e4', 'maths_figure_568_51ff02eb94', 'maths_figure_571_857deee6c5', 'maths_figure_674_53bcffdf07']",,maths,12,8,Application of Integrals,"Area of the region bounded by the curve y² = 4x, y-axis and the line y = 3 is
option (A) 2: [ ]
option (B) 9/4: [ ]
option (C) 9/3: [ ]
option (D) 9/2: [ ]
Miscellaneous Examples
Example 3 Find the area of the region bounded by the line y = 3x + 2, the x-axis and
the ordinates x = -1 and x = 1.
Solution As shown in the Fig 8.9, the line
y = 3x + 2 meets x-axis at x = $-\frac{2}{3}$ and its graph
lies below x-axis for $x \in (-1, -\frac{2}{3})$ and above
x-axis for $x \in (-\frac{2}{3}, 1)$.
The ",conceptual,intermediate,['Application of Integrals'],maths_exercises_570_549f8f356c,"['maths_exercises_570_549f8f356c', 'maths_exercises_570_c1caa85a41', 'maths_exercises_570_7c9466e190']","In the previous chapter, we have studied to find the
area bounded by the curve y = f (x), the ordinates x = a,
x = b and x-axis, while calculating definite integral as the
limit of a sum. Here, in this chapter, we shall study a specific
application of integrals to find the area under simple curves,
",ncert_exercise,False,True,False,True,1.0
q_0338,"['biology_figure_280_38b88f9336', 'biology_figure_82_09cb955e78', 'biology_figure_280_48441e3960', 'biology_figure_292_24f4e3278c', 'biology_figure_281_03c0c7816c', 'biology_exercises_291_8cf90314a0', 'biology_figure_278_047bbc058c', 'biology_figure_265_aaebd90570', 'biology_figure_296_5bab7dfc4c', 'biology_figure_82_bf6338baf9']","['biology_figure_280_38b88f9336', 'biology_figure_82_09cb955e78', 'biology_figure_280_48441e3960', 'biology_figure_292_24f4e3278c', 'biology_figure_281_03c0c7816c']",,biology,12,2,Human Reproduction,Draw a labelled diagram of female reproductive system.,conceptual,intermediate,['Human Reproduction'],biology_exercises_290_3723ca251b,"['biology_exercises_290_3723ca251b', 'biology_exercises_290_5983b66963', 'biology_exercises_291_8cf90314a0']","## 2.1 THE MALE REPRODUCTIVE SYSTEM

The male reproductive system is located in the pelvis region (Figure 2.1a). It includes a pair of **testes** alongwith **accessory ducts**, **glands** and the **external genitalia**.",ncert_exercise,False,False,False,True,0.16666666666666666
q_0066,"['physics_exercises_559_a08d635574', 'physics_table_554_9f758e6243', 'chemistry_exercises_68_895f307626', 'chemistry_text_41_63b2a013f6', 'chemistry_exercises_71_94aa0fbcc7_p0', 'physics_summary_557_d91031c10a_p0', 'physics_text_552_6d2574c4bb', 'physics_text_545_ca372f9434', 'chemistry_text_40_85ba1a341d', 'chemistry_table_41_d3d2aa7ea0']","['physics_exercises_559_a08d635574', 'physics_table_554_9f758e6243', 'chemistry_exercises_68_895f307626', 'chemistry_text_41_63b2a013f6', 'chemistry_exercises_71_94aa0fbcc7_p0']",,physics,12,11,Dual Nature of Radiation and Matter,"The work function of caesium metal is 2.14 eV. When light of frequency 6 × 10^14 Hz is incident on the metal surface, photoemission of electrons occurs. What is the
(a) maximum kinetic energy of the emitted electrons,
(b) Stopping potential, and
(c) maximum speed of the emitted photoelectrons?",numerical,basic,['Dual Nature of Radiation and Matter'],physics_exercises_558_854393384b,"['physics_exercises_558_854393384b', 'physics_exercises_559_1ad3983196', 'physics_exercises_559_a08d635574']","Around the same time, in 1887, it was found that certain metals, when irradiated by ultraviolet light, emitted negatively charged particles having small speeds. Also, certain metals when heated to a high temperature were found to emit negatively charged particles. The value of _e_/_m_ of these parti",ncert_exercise,False,True,False,True,1.0
q_0065,"['physics_exercises_558_854393384b', 'physics_table_554_9f758e6243', 'physics_exercises_559_a08d635574', 'physics_text_556_f11f678c17', 'physics_text_551_d44914fe0a', 'physics_text_552_6d2574c4bb', 'physics_text_550_8b18069f29', 'physics_text_547_8fc25e9250', 'physics_text_549_2879143bd2', 'physics_summary_557_d91031c10a_p0']","['physics_exercises_558_854393384b', 'physics_table_554_9f758e6243', 'physics_exercises_559_a08d635574', 'physics_text_556_f11f678c17', 'physics_text_551_d44914fe0a']",,physics,12,11,Dual Nature of Radiation and Matter,"Find the
(a) maximum frequency, and
(b) minimum wavelength of X-rays produced by 30 kV electrons.
Dual Nature of Radiation
and Matter",numerical,intermediate,['Dual Nature of Radiation and Matter'],physics_exercises_558_854393384b,"['physics_exercises_558_854393384b', 'physics_exercises_559_1ad3983196', 'physics_exercises_559_a08d635574']","Around the same time, in 1887, it was found that certain metals, when irradiated by ultraviolet light, emitted negatively charged particles having small speeds. Also, certain metals when heated to a high temperature were found to emit negatively charged particles. The value of _e_/_m_ of these parti",ncert_exercise,True,True,True,True,1.0
q_0273,"['biology_exercises_34_793c58756e', 'biology_summary_33_616229a10b', 'biology_text_22_34d5171fd3', 'biology_text_22_024d38160f', 'biology_text_23_96a85b6e94', 'biology_text_23_954ffa2215', 'biology_text_25_ef2eb6d67e', 'biology_text_10_1f245f8338', 'biology_text_22_6cc7f4533c', 'biology_text_23_a51a22c182']","['biology_exercises_34_793c58756e', 'biology_summary_33_616229a10b', 'biology_text_22_34d5171fd3', 'biology_text_22_024d38160f', 'biology_text_23_96a85b6e94']",,biology,11,3,Plant Kingdom,What is the basis of classification of algae?,definition,basic,['Plant Kingdom'],biology_exercises_34_793c58756e,"['biology_exercises_34_793c58756e', 'biology_exercises_35_b773992399', 'biology_exercises_35_1c592e9a2f']","We must stress here that our understanding of the plant kingdom
has changed over time. Fungi, and members of the Monera and Protista
having cell walls have now been excluded from Plantae though earlier
classifications placed them in the same kingdom. So, the cyanobacteria
that are also referred to a",ncert_exercise,True,True,True,True,1.0
q_0036,"['physics_exercises_320_78166914ad', 'physics_exercises_319_71ffb7df64', 'physics_exercises_355_7175d65ad5', 'physics_exercises_318_4b327bd9cd', 'physics_text_302_b941ab9ea3', 'physics_text_294_f4a2ace3fb', 'physics_text_295_97492cc351', 'physics_text_303_faa089dc80', 'physics_text_311_5b3e502343', 'physics_text_328_5e941174ee']","['physics_exercises_320_78166914ad', 'physics_exercises_319_71ffb7df64', 'physics_exercises_355_7175d65ad5', 'physics_exercises_318_4b327bd9cd', 'physics_text_302_b941ab9ea3']",,physics,12,2,Electrostatic Potential and Capacitance,"A spherical conductor of radius 12 cm has a charge of 1.6 × 10⁻⁷ C distributed uniformly on its surface. What is the electric field
(a) inside the sphere
(b) just outside the sphere
(c) at a point 18 cm from the centre of the sphere?",numerical,basic,['Electrostatic Potential and Capacitance'],physics_exercises_355_7175d65ad5,"['physics_exercises_355_7175d65ad5', 'physics_exercises_356_1fd7c4a593']","Consider an electrostatic field **E** due to some charge configuration.
First, for simplicity, consider the field **E** due to a charge *Q* placed at the
origin. Now, imagine that we bring a test charge *q* from a point R to a
point P against the repulsive force on it due to the charge *Q*. With ref",ncert_exercise,True,True,True,True,0.3333333333333333
q_0249,"['maths_exercises_616_8f69ae1674', 'maths_text_615_6bdd3c7096', 'maths_exercises_646_0ec8d43311', 'physics_text_33_929270b968', 'physics_figure_33_2a477b1137', 'maths_text_46_4864b56b0e', 'physics_exercises_410_4192001059', 'physics_text_16_317e2e976c', 'physics_text_400_2229bde30e', 'physics_text_13_c3f2bf3d4c']","['maths_exercises_616_8f69ae1674', 'maths_text_615_6bdd3c7096', 'maths_exercises_646_0ec8d43311', 'physics_text_33_929270b968', 'physics_figure_33_2a477b1137']",,maths,12,10,Vector Algebra,"Represent graphically a displacement of 40 km, 30° east of north.",conceptual,intermediate,['Vector Algebra'],maths_exercises_616_8f69ae1674,"['maths_exercises_616_8f69ae1674', 'maths_exercises_617_9dbea64abc', 'maths_exercises_617_66f3fcb3c7']","In this chapter, we will study some of the basic concepts about vectors, various operations on vectors, and their algebraic and geometric properties. These two type of properties, when considered together give a full realisation to the concept of vectors, and lead to their vital applicability in var",ncert_exercise,True,True,True,True,1.0
q_0375,"['biology_exercises_466_d0999ba9a8', 'biology_text_460_cc452366ac', 'biology_text_461_4dc9d80409', 'biology_text_460_8a9b403806', 'biology_figure_461_37e168c96a', 'biology_text_462_150158ba67', 'biology_text_464_1021ae5381', 'biology_figure_462_75ce2815e5', 'biology_text_460_edf6ebda04', 'biology_figure_460_a8917c1e86']","['biology_exercises_466_d0999ba9a8', 'biology_text_460_cc452366ac', 'biology_text_461_4dc9d80409', 'biology_text_460_8a9b403806', 'biology_figure_461_37e168c96a']",,biology,12,12,Ecosystem,"Secondary producers are
(a) Herbivores
(b) Producers
(c) Carnivores
(d) None of the above",conceptual,intermediate,['Ecosystem'],biology_exercises_465_d6dfc36589,"['biology_exercises_465_d6dfc36589', 'biology_exercises_466_5919079fa4', 'biology_exercises_466_d0999ba9a8']","We will first look at the structure of the ecosystem, in
order to appreciate the input (productivity), transfer of
energy (food chain/web, nutrient cycling) and the output
(degradation and energy loss). We will also look at the
relationships – cycles, chains, webs – that are created as
a result of t",ncert_exercise,False,True,False,True,1.0
q_0044,"['physics_exercises_411_ec7773f7e6', 'physics_text_400_2229bde30e', 'physics_exercises_410_4192001059', 'physics_exercises_452_8ad9628b55', 'physics_text_387_b5c03b0739', 'physics_text_393_d693f99d5d', 'physics_text_398_9812f107dd', 'physics_text_402_e2bba2b291', 'physics_exercises_428_a23e3ea644', 'physics_text_434_ad2324a682']","['physics_exercises_411_ec7773f7e6', 'physics_text_400_2229bde30e', 'physics_exercises_410_4192001059', 'physics_exercises_452_8ad9628b55', 'physics_text_387_b5c03b0739']",,physics,12,4,Moving Charges and Magnetism,A horizontal overhead power line carries a current of 90 A in east to west direction. What is the magnitude and direction of the magnetic field due to the current 1.5 m below the line?,numerical,basic,['Moving Charges and Magnetism'],physics_exercises_410_4192001059,"['physics_exercises_410_4192001059', 'physics_exercises_411_3a7b3a1bcf', 'physics_exercises_411_ec7773f7e6']","James Maxwell who then realised that light was electromagnetic waves.
Radio waves were discovered by Hertz, and produced by J.C.Bose and
G. Marconi by the end of the 19th century. A remarkable scientific and
technological progress took place in the 20th century. This was due to
our increased underst",ncert_exercise,True,True,True,True,1.0
